Column Name, P-value, KS Score, Group 1 Min, Group 1 Q1, Group 1 Median, Group 1 Q3, Group 1 Max, Group 2 Min, Group 2 Q1, Group 2 Median, Group 2 Q3, Group 2 Max
K00210, 4.5794812386645845e-11, 0.9180327868852455, 0, 0.0000011651313226, 0.00000648428536264, 0.0000171525038912, 0.000027835001415, 0, 0.000112923917447, 0.00030830895338, 0.000464989398488, 57
K03407, 4.5794812386645845e-11, 0.9180327868852455, 0.0000139838754468, 0.0000212052592155, 0.0000885215664727, 0.000235764500858, 0.000361703527037, 0.0000139838754468, 0.00138603278756, 0.00272315264424, 0.00495317371554, 62
K03832, 4.5794812386645845e-11, 0.9180327868852455, 0, 0.0000133954775877, 0.0000705088497573, 0.000102748248372, 0.00015209808487, 0, 0.000537814264451, 0.000751827640989, 0.00109445409553, 61
K01787, 4.5794812386645845e-11, 0.9180327868852455, 0.00000466938212775, 0.0000474235660374, 0.0000772760972627, 0.0000966867845464, 0.000104752778426, 0.00000466938212775, 0.000191209186585, 0.000292961369548, 0.000449555446311, 62
K07214, 4.5794812386645845e-11, 0.9180327868852455, 0.0000219013657278, 0.0000673752416303, 0.0000879983765364, 0.000119110060148, 0.000149375639069, 0.0000219013657278, 0.00027243631183, 0.000452199955504, 0.000702860689827, 62
K09924, 5.26660937083534e-11, 0.9145815358067295, 0, 0, 0, 0.00000160793630361, 0.00000486224484797, 0, 0.0000235136952672, 0.0000487597809956, 0.000144188355179, 50
K07714, 5.26660937083534e-11, 0.9145815358067295, 0.0000217422850706, 0.000031153022419, 0.0000453509221382, 0.000105675674952, 0.000236829669516, 0.0000217422850706, 0.000492900863453, 0.000758212514496, 0.00104387122886, 62
K15837, 1.0531631122745466e-10, 0.9016393442622946, 0, 5.86195109842e-7, 0.0000034346014588, 0.00000571140361738, 0.0000127781862258, 0, 0.0000351321447758, 0.0000945380097516, 0.000166855524074, 55
K01303, 1.0531631122745466e-10, 0.9016393442622946, 6.67649041225e-7, 0.00000763190663107, 0.0000101583771144, 0.0000334825758854, 0.0000631064660132, 6.67649041225e-7, 0.000143529954373, 0.000297057117607, 0.000465633798186, 62
K09591, 1.0531631122745466e-10, 0.9016393442622946, 0, 0, 0, 0.0000065182647198, 0.00000870596623341, 0, 0.0000341358529294, 0.0000764878248027, 0.000126760940469, 49
K14391, 1.0531631122745466e-10, 0.9016393442622946, 0, 0, 0, 0.00000211393204892, 0.00000837353083882, 0, 0.0000234286461959, 0.0000420955051659, 0.0000972250291265, 50
K01573, 1.0531631122745466e-10, 0.9016393442622946, 0, 0, 0.00000152633961182, 0.0000120974863531, 0.0000289603759491, 0, 0.000103184739492, 0.00021005533497, 0.000395854162694, 52
K09922, 1.0531631122745466e-10, 0.9016393442622946, 0, 0, 0, 0.0000110526280645, 0.0000316118832302, 0, 0.0000572901678495, 0.000138909714357, 0.000195001882982, 50
K00062, 1.0531631122745466e-10, 0.9016393442622946, 0, 0, 1.79593332472e-7, 0.00000357568079914, 0.00000565240001523, 0, 0.0000226082340293, 0.0000591870097155, 0.000133274495069, 51
K09939, 1.0531631122745466e-10, 0.9016393442622946, 0, 0, 0, 0.0000061854678857, 0.00000968630630789, 0, 0.0000276903574437, 0.0000646837191776, 0.000136263697255, 49
K00607, 1.0531631122745466e-10, 0.9016393442622946, 0, 0, 0, 0.00000490624198811, 0.00000969727602618, 0, 0.0000455401474563, 0.000100778021714, 0.000182976403777, 50
K04962, 1.0531631122745466e-10, 0.9016393442622946, 0, 0, 0, 1.7476578109e-7, 3.81482861104e-7, 0, 0.00000136424980163, 0.00000355378518593, 0.0000105233656622, 47
K04961, 1.0531631122745466e-10, 0.9016393442622946, 0, 0, 2.92013341593e-8, 1.00077386884e-7, 1.40588568963e-7, 0, 7.79960306701e-7, 0.00000202502837133, 0.00000662495141838, 50
