Column Name, P-value, KS Score, Group 1 Min, Group 1 Q1, Group 1 Median, Group 1 Q3, Group 1 Max, Group 2 Min, Group 2 Q1, Group 2 Median, Group 2 Q3, Group 2 Max
HE.SRS013158, 5.374589662210383e-13, 0.6904027105738042, 0.0000378944324343893, 0.000212191661698205, 0.000390865717326578, 0.000774617505110346, 0.0119626279761344, 0, 0, 0.0000065895912628386, 0.000176763143945601, 0.0256722907909433
HE.SRS012902, 5.374589662210383e-13, 0.6898869264394415, 0.0000467183922698749, 0.000237696238860283, 0.000411720905616085, 0.000806542187806489, 0.0147350951797737, 0, 0, 0, 0.000176228609340561, 0.0223991368864471
HE.SRS022713, 5.374589662210383e-13, 0.6851479816027014, 0.0000612341115792437, 0.000223672548532718, 0.000420984355661972, 0.000848218154821295, 0.0145789933182955, 0, 0, 0, 0.000175959171231271, 0.0219602451563801
HE.SRS013215, 5.374589662210383e-13, 0.6818630635867258, 0.0000388384022203564, 0.00021167212553026, 0.000378905567698073, 0.000802862521812159, 0.0152339297980316, 0, 0, 0, 0.000165266555026157, 0.0193847532006829
HE.SRS011452, 5.374589662210383e-13, 0.675826109505765, 0.0000398145796851357, 0.000216469094585289, 0.000387788570429348, 0.000754443383640252, 0.0150791101759059, 0, 0, 0.00000226834532669808, 0.000170326023160755, 0.021075486893967
HE.SRS017433, 5.374589662210383e-13, 0.6713806771874732, 0.0000362619473525248, 0.000237159243897801, 0.000393411840304293, 0.000719043795018336, 0.0115941638004353, 0, 0, 0.0000141106868687111, 0.00017572791728221, 0.0199856181847355
HE.SRS011405, 5.374589662210383e-13, 0.6688423638300887, 0.0000424387296407255, 0.000199194526210355, 0.000357259492618823, 0.000758740413146431, 0.0108990416425566, 0, 0, 0.0000145823681405546, 0.00016746844229268, 0.0233263153625526
HE.SRS017103, 5.374589662210383e-13, 0.6650993668108074, 0.0000446377564991027, 0.00021560176210366, 0.000339273688175396, 0.000723167389251291, 0.0110489879956819, 0, 0.00000173172927403508, 0.0000223894523247631, 0.000171396736429944, 0.0208623722289171
HE.SRS016018, 5.374589662210383e-13, 0.6617652925720885, 0.0000551742269116705, 0.000228316870129747, 0.000342238913145043, 0.000754884109742722, 0.00875238683362985, 0, 9.64311940758364e-7, 0.0000197116016819829, 0.000164299631015774, 0.0231471532523705
HE.SRS018427, 5.374589662210383e-13, 0.6588045206626653, 0.0000346821826087263, 0.000176721644385605, 0.000308504173840776, 0.000659143769890392, 0.0102114863326164, 0, 0, 0.0000262867566600303, 0.000168424264155111, 0.0215996527474349
HE.SRS011061, 5.374589662210383e-13, 0.656230586854014, 0.0000403299661414484, 0.000189983227200971, 0.00034105117031523, 0.000770487229480607, 0.0119796256859712, 0, 0, 0.0000193171272857364, 0.00016297988453703, 0.0234277937137908
HE.SRS015578, 5.374589662210383e-13, 0.6482288086810887, 0.0000429544609191564, 0.00017556608091502, 0.000306300244919395, 0.000660405121762389, 0.0111851488418338, 0, 0.00000285079306094929, 0.0000276964609490695, 0.000173539269828759, 0.0208783041522117
UC.SRS071970, 5.374589662210383e-13, 0.6436900507804729, 0.0000338277483307526, 0.000177577219530458, 0.000309030365052824, 0.000647410771399536, 0.0106970771288313, 0, 0.00000226967509588474, 0.0000304600629529229, 0.000166439217614937, 0.0206107316628225
HE.SRS011084, 5.374589662210383e-13, 0.6395025105293624, 0.0000320351075381338, 0.000179964561309093, 0.000304249246710768, 0.000638118437514137, 0.00860895124206871, 0, 0.00000367557127838154, 0.0000301886092357675, 0.000170134764712509, 0.0222096726137928
HE.SRS011239, 5.374589662210383e-13, 0.6393158593647146, 0.0000136960008228838, 0.000182336621050601, 0.000305306106553964, 0.00062569491427622, 0.00850681700998438, 0, 0.00000108872478509645, 0.0000239557510778213, 0.00016286990336816, 0.0199214830479549
UC.SRS071988, 5.374589662210383e-13, 0.6300381566273588, 0.000021493055361417, 0.000180825676603346, 0.000314837883680121, 0.000685953989268289, 0.0105546968873813, 0, 0.0000148915890750716, 0.0000352683626462271, 0.000176263031038771, 0.0219966084336225
HE.SRS011529, 5.374589662210383e-13, 0.6277085791144125, 0.0000140139732743276, 0.000210229967716192, 0.000317207084620291, 0.000607089756072783, 0.0085100161842102, 0, 5.73518129987578e-7, 0.0000191673175694152, 0.000158368296718709, 0.0147275862729121
HE.SRS020869, 5.374589662210383e-13, 0.6124566142903156, 0.0000259677939080546, 0.000154970140859962, 0.000277652173271453, 0.000579919368486827, 0.00765418144286715, 0, 0.00000330661195287744, 0.0000332646711737453, 0.000166694050971147, 0.0213310484311758
HE.SRS016095, 5.374589662210383e-13, 0.6120206199668002, 0.0000345968897261463, 0.000152057414570924, 0.0002824325470192, 0.000572520842505749, 0.00782568535990974, 0, 0.00000313034493470016, 0.0000365242441472396, 0.000168378887438737, 0.0244236038637072
HE.SRS013687, 5.374589662210383e-13, 0.6031076706504263, 0.000024444006456332, 0.000183247323221171, 0.000294293041826344, 0.000575845860278889, 0.00791877888347034, 0, 4.92701347437446e-7, 0.0000245881995002951, 0.000155260424269339, 0.0169541462299977
HE.SRS011586, 5.374589662210383e-13, 0.5986045332010772, 0.0000316146846881567, 0.000125188880729443, 0.000227594309218278, 0.000517313929540916, 0.00794422436079183, 0, 8.82077744843048e-7, 0.0000272593394018906, 0.000157113197051105, 0.0216328350321974
HE.SRS015663, 5.374589662210383e-13, 0.5977781387316385, 0.0000215627030945203, 0.000171243296694886, 0.000272048234255358, 0.000533287237589527, 0.00701041463408969, 0, 0.00000199114425261138, 0.0000310604565583851, 0.000167026400174258, 0.0200633088944726
